Portfolio Name;Datum;Performance [%] (Intervall);Performance (Intervall);Performance [%] (kumuliert);Performance (kumuliert);Benchmark Performance [%] (Intervall);Währung
Muster FFPB Pro;15.10.2023;0,0000030647;3,08;0,0041921789;4.191,66;0;EUR
Muster FFPB Pro;16.10.2023;0,0000029607;2,97;0,0041951522;4.194,64;0,003528368;EUR
Muster FFPB Pro;17.10.2023;-0,0016383414;-1.645,01;0,0025499392;2.549,62;-0,000414182;EUR
Muster FFPB Pro;18.10.2023;-0,0039105645;-3.920,05;-0,0013705937;-1.370,42;-0,010171568;EUR
Muster FFPB Pro;19.10.2023;-0,0151357760;-15.113,15;-0,0164856125;-16.483,58;-0,008065946;EUR
Muster FFPB Pro;20.10.2023;-0,0106615000;-10.484,44;-0,0269713431;-26.968,02;-0,014826611;EUR
Muster FFPB Pro;21.10.2023;0,0000031629;3,08;-0,0269682656;-26.964,94;0;EUR
Muster FFPB Pro;22.10.2023;0,0000031629;3,08;-0,0269651880;-26.961,86;0;EUR
Muster FFPB Pro;23.10.2023;-0,0029089464;-2.830,15;-0,0297956925;-29.792,02;-0,000603304;EUR
Muster FFPB Pro;24.10.2023;0,0120467292;11.686,34;-0,0181079135;-18.105,68;0,007106233;EUR
Muster FFPB Pro;25.10.2023;-0,0013197820;-1.295,72;-0,0194037964;-19.401,40;-0,003738011;EUR
Muster FFPB Pro;26.10.2023;-0,0115512668;-11.325,72;-0,0307309170;-30.727,12;-0,006511084;EUR
Muster FFPB Pro;27.10.2023;-0,0079641116;-7.718,41;-0,0384502791;-38.445,53;-0,007643053;EUR
Muster FFPB Pro;28.10.2023;0,0000010830;1,04;-0,0384492377;-38.444,49;0;EUR
Muster FFPB Pro;29.10.2023;0,0000010830;1,04;-0,0384481963;-38.443,45;0;EUR
Muster FFPB Pro;30.10.2023;0,0079688997;7.661,56;-0,0307856925;-30.781,89;0,004532692;EUR
Muster FFPB Pro;31.10.2023;0,0020581990;1.994,59;-0,0287908584;-28.787,30;0,008467453;EUR
Muster FFPB Pro;01.11.2023;0,0130358286;12.658,94;-0,0161303514;-16.128,36;0,010548151;EUR
Muster FFPB Pro;02.11.2023;0,0145519348;14.315,43;-0,0018131538;-1.812,93;0,015499502;EUR
Muster FFPB Pro;03.11.2023;-0,0084439624;-8.427,61;-0,0102418009;-10.240,54;0,000684921;EUR
Muster FFPB Pro;04.11.2023;0,0000036095;3,57;-0,0102382283;-10.236,96;0;EUR
Muster FFPB Pro;05.11.2023;0,0000036095;3,57;-0,0102346558;-10.233,39;0;EUR
Muster FFPB Pro;06.11.2023;0,0063544622;6.288,65;-0,0039452333;-3.944,75;-0,001435027;EUR
Muster FFPB Pro;07.11.2023;0,0013170622;1.311,70;-0,0026333680;-2.633,04;0,001802251;EUR
Muster FFPB Pro;08.11.2023;0,0065916800;6.573,51;0,0039409499;3.940,46;0,002212751;EUR
Muster FFPB Pro;09.11.2023;-0,0005924580;-594,72;0,0033461574;3.345,74;0,004129602;EUR
Muster FFPB Pro;10.11.2023;0,0048963308;4.912,10;0,0082588694;8.257,85;0,002204588;EUR
Muster FFPB Pro;11.11.2023;0,0000004993;0,50;0,0082593728;8.258,35;0;EUR
Muster FFPB Pro;12.11.2023;0,0000004993;0,50;0,0082598763;8.258,86;0;EUR
Muster FFPB Pro;13.11.2023;0,0022125339;2.230,53;0,0104906844;10.489,39;0,003911974;EUR
Muster FFPB Pro;14.11.2023;0,0007545139;762,33;0,0112531134;11.251,72;0,010338079;EUR
Muster FFPB Pro;15.11.2023;0,0002892860;292,51;0,0115456547;11.544,23;0,003539375;EUR
Muster FFPB Pro;16.11.2023;0,0004488961;454,02;0,0119997335;11.998,25;-0,002289817;EUR
Muster FFPB Pro;17.11.2023;0,0009728607;984,41;0,0129842679;12.982,66;0,006065506;EUR
Muster FFPB Pro;18.11.2023;0,0000005802;0,59;0,0129848556;12.983,25;0;EUR
Muster FFPB Pro;19.11.2023;0,0000005802;0,59;0,0129854433;12.983,84;0;EUR
Muster FFPB Pro;20.11.2023;0,0044551058;4.512,40;0,0174983986;17.496,24;0,001168403;EUR
Muster FFPB Pro;21.11.2023;0,0027610361;2.809,00;0,0203077472;20.305,24;-0,001802664;EUR
Muster FFPB Pro;22.11.2023;0,0044834614;4.573,94;0,0248822557;24.879,18;0,006289064;EUR
Muster FFPB Pro;23.11.2023;0,0009109738;933,52;0,0258158963;25.812,70;-0,000240077;EUR
Muster FFPB Pro;24.11.2023;0,0010657016;1.093,08;0,0269091096;26.905,78;0,000946886;EUR
Muster FFPB Pro;25.11.2023;0,0000006240;0,64;0,0269097504;26.906,42;0;EUR
Muster FFPB Pro;26.11.2023;0,0000006240;0,64;0,0269103911;26.907,06;0;EUR
Muster FFPB Pro;27.11.2023;-0,0030694832;-3.151,69;0,0237583086;23.755,37;-0,002889990;EUR
Muster FFPB Pro;28.11.2023;-0,0074036753;-7.578,63;0,0161787379;16.176,74;-0,002158066;EUR
Muster FFPB Pro;29.11.2023;0,0023128740;2.350,00;0,0185290304;18.526,74;0,003153062;EUR
Muster FFPB Pro;30.11.2023;0,0064531503;6.571,91;0,0251017486;25.098,64;0,006035500;EUR
Muster FFPB Pro;01.12.2023;0,0050467522;5.172,79;0,0302751812;30.271,44;0,010466131;EUR
Muster FFPB Pro;02.12.2023;0,0000006219;0,64;0,0302758219;30.272,08;0;EUR
Muster FFPB Pro;03.12.2023;0,0000006219;0,64;0,0302764627;30.272,72;0;EUR
Muster FFPB Pro;04.12.2023;-0,0027225831;-2.804,67;0,0274714507;27.468,05;-0,001780775;EUR
Muster FFPB Pro;05.12.2023;0,0067442819;6.928,70;0,0344010052;34.396,75;0,004208337;EUR
Muster FFPB Pro;06.12.2023;0,0001905566;197,09;0,0345981172;34.593,84;0,003740091;EUR
Muster FFPB Pro;07.12.2023;0,0016945712;1.752,98;0,0363513170;36.346,82;0,002035324;EUR
Muster FFPB Pro;08.12.2023;0,0076715940;7.949,48;0,0443017807;44.296,30;0,007900838;EUR
Muster FFPB Pro;09.12.2023;0,0000007277;0,76;0,0443025406;44.297,06;0;EUR
Muster FFPB Pro;10.12.2023;0,0000007277;0,76;0,0443033005;44.297,82;0;EUR
Muster FFPB Pro;11.12.2023;0,0040377480;4.216,11;0,0485199327;48.513,93;0,004498746;EUR
Muster FFPB Pro;12.12.2023;0,0026865550;2.816,56;0,0513368384;51.330,49;-0,000263750;EUR
Muster FFPB Pro;13.12.2023;-0,0004646112;-488,40;0,0508483759;50.842,08;0,004172813;EUR
Muster FFPB Pro;14.12.2023;-0,0154211610;-16.203,29;0,0346430801;34.638,79;-0,003632355;EUR
Muster FFPB Pro;15.12.2023;0,0032437855;3.355,74;0,0379992392;37.994,54;0,004326516;EUR
Muster FFPB Pro;16.12.2023;0,0000007422;0,77;0,0380000097;37.995,31;0;EUR
Muster FFPB Pro;17.12.2023;0,0000007422;0,77;0,0380007801;37.996,08;0;EUR
Muster FFPB Pro;18.12.2023;-0,0001052788;-109,27;0,0378915008;37.886,81;-0,002251012;EUR
Muster FFPB Pro;19.12.2023;0,0012424013;1.289,32;0,0391809782;39.176,13;0,001841306;EUR
Muster FFPB Pro;20.12.2023;-0,0038160014;-3.965,02;0,0352154637;35.211,10;-0,004548109;EUR
Muster FFPB Pro;21.12.2023;0,0005744569;594,61;0,0358101503;35.805,72;0,002005574;EUR
Muster FFPB Pro;22.12.2023;-0,0000828558;-85,81;0,0357243276;35.719,91;-0,000257958;EUR
Muster FFPB Pro;23.12.2023;0,0000008295;0,86;0,0357251867;35.720,76;0;EUR
Muster FFPB Pro;24.12.2023;0,0000008295;0,86;0,0357260458;35.721,62;0;EUR
Muster FFPB Pro;25.12.2023;-0,0002728583;-282,57;0,0354434396;35.439,05;0,000037231;EUR
Muster FFPB Pro;26.12.2023;0,0003707493;383,84;0,0358273295;35.822,89;0,000976418;EUR
Muster FFPB Pro;27.12.2023;-0,0031115660;-3.222,65;0,0326042856;32.600,25;-0,000641907;EUR
Muster FFPB Pro;28.12.2023;0,0004125369;425,93;0,0330302729;33.026,18;-0,001076481;EUR
Muster FFPB Pro;29.12.2023;0,0044282382;4.573,94;0,0376047758;37.600,12;0,002065547;EUR
Muster FFPB Pro;30.12.2023;0;0;0,0376047758;37.600,12;0;EUR
Muster FFPB Pro;31.12.2023;0;0;0,0376047758;37.600,12;0;EUR
Muster FFPB Pro;01.01.2024;-0,0005561161;-576,96;0,0370277474;37.023,16;0,000011447;EUR
Muster FFPB Pro;02.01.2024;-0,0002174277;-236,49;0,0367700042;36.786,67;-0,000009471;EUR
Muster FFPB Pro;03.01.2024;0,0021460863;2.333,75;0,0390806631;39.120,42;-0,010152316;EUR
Muster FFPB Pro;04.01.2024;0,0002063847;224,91;0,0392837025;39.345,34;0,000424436;EUR
Muster FFPB Pro;05.01.2024;-0,0004275455;-466,03;0,0387975096;38.879,31;-0,001190334;EUR
Muster FFPB Pro;06.01.2024;0,0000007921;0,86;0,0387983708;38.880,17;0;EUR
Muster FFPB Pro;07.01.2024;0,0000007921;0,86;0,0387992320;38.881,04;0;EUR
Muster FFPB Pro;08.01.2024;0,0107695000;11.733,80;0,0504817605;50.614,84;0,008089519;EUR
Muster FFPB Pro;09.01.2024;0,0005069479;558,29;0,0510123089;51.173,12;-0,000586491;EUR
Muster FFPB Pro;10.01.2024;0,0018408361;2.028,29;0,0530075219;53.201,42;0,000249488;EUR
Muster FFPB Pro;11.01.2024;-0,0041849953;-4.619,65;0,0483808591;48.581,77;-0,002673067;EUR
Muster FFPB Pro;12.01.2024;0,0063738147;7.006,36;0,0553315469;55.588,12;0,005146668;EUR
Muster FFPB Pro;13.01.2024;0,0000007802;0,86;0,0553324060;55.588,99;0;EUR
Muster FFPB Pro;14.01.2024;0,0000007802;0,86;0,0553332651;55.589,85;0;EUR
Muster FFPB Pro;15.01.2024;-0,0006663500;-737,15;0,0545737455;54.852,70;-0,002640703;EUR
Muster FFPB Pro;16.01.2024;0,0043460957;4.804,66;0,0593265375;59.657,36;-0,000544816;EUR
Muster FFPB Pro;17.01.2024;-0,0043565291;-4.837,12;0,0544915594;54.820,23;-0,007709821;EUR
Muster FFPB Pro;18.01.2024;0,0101918672;11.266,90;0,0656617777;66.087,13;0,009262582;EUR
Muster FFPB Pro;19.01.2024;0,0077855861;8.694,52;0,0742680615;74.781,65;0,003199681;EUR
Muster FFPB Pro;20.01.2024;0,0000009046;1,02;0,0742690726;74.782,67;0;EUR
Muster FFPB Pro;21.01.2024;0,0000009046;1,02;0,0742700836;74.783,69;0;EUR
Muster FFPB Pro;22.01.2024;0,0040077393;4.510,48;0,0787160604;79.294,17;0,005605432;EUR
Muster FFPB Pro;23.01.2024;-0,0059887419;-7.066,43;0,0716367179;72.227,74;0,001130373;EUR
Muster FFPB Pro;24.01.2024;0,0050992471;5.980,84;0,0775003182;78.208,57;0,009813674;EUR
Muster FFPB Pro;25.01.2024;0,0062029380;7.312,44;0,0846734039;85.521,02;0,006664143;EUR
Muster FFPB Pro;26.01.2024;0,0057337699;6.801,28;0,0913299490;92.322,30;0,004940826;EUR
Muster FFPB Pro;27.01.2024;0,0000010495;1,25;0,0913311875;92.323,55;0;EUR
Muster FFPB Pro;28.01.2024;0,0000010495;1,25;0,0913324261;92.324,80;0;EUR
Muster FFPB Pro;29.01.2024;0,0088697447;10.581,46;0,1017157081;102.906,26;0,006538608;EUR
Muster FFPB Pro;30.01.2024;0,0027945470;3.363,42;0,1049547691;106.269,68;0,000859183;EUR
Muster FFPB Pro;31.01.2024;-0,0075970881;-9.169,14;0,0958225621;97.100,54;-0,007563309;EUR
Muster FFPB Pro;01.02.2024;0,0068508803;8.205,71;0,1038389240;105.306,25;0,003871167;EUR
Muster FFPB Pro;02.02.2024;0,0090214695;10.879,58;0,1144789105;116.185,82;0,006223972;EUR
Muster FFPB Pro;03.02.2024;0,0000010289;1,25;0,1144801441;116.187,08;0;EUR
Muster FFPB Pro;04.02.2024;0,0000010289;1,25;0,1144813778;116.188,33;0;EUR
Muster FFPB Pro;05.02.2024;0,0102514399;12.474,44;0,1266769884;128.662,76;0,001466000;EUR
Muster FFPB Pro;06.02.2024;-0,0002166138;-266,29;0,1263212751;128.396,48;0,004667021;EUR
Muster FFPB Pro;07.02.2024;0,0079271819;9.742,95;0,1358080283;138.139,42;0,001259783;EUR
Muster FFPB Pro;08.02.2024;0,0006125561;758,83;0,1364566569;138.898,26;0,003412981;EUR
Muster FFPB Pro;09.02.2024;0,0085982017;10.657,96;0,1468243524;149.556,22;0,001804821;EUR
Muster FFPB Pro;10.02.2024;0,0000010015;1,25;0,1468255816;149.557,47;0;EUR
Muster FFPB Pro;11.02.2024;0,0000010015;1,25;0,1468268108;149.558,72;0;EUR
Muster FFPB Pro;12.02.2024;0,0002621426;327,74;0,1470473184;149.886,46;0,004054742;EUR
Muster FFPB Pro;13.02.2024;-0,0050244765;-6.283,34;0,1407877782;143.603,12;-0,009872774;EUR
Muster FFPB Pro;14.02.2024;0,0065387778;8.135,95;0,1486654310;151.739,07;0,005962985;EUR
Muster FFPB Pro;15.02.2024;0,0023700655;2.968,27;0,1514746530;154.707,34;0,005488955;EUR
Muster FFPB Pro;16.02.2024;0,0028916589;3.630,09;0,1549294548;158.337,43;0,001282292;EUR
Muster FFPB Pro;17.02.2024;0,0000010019;1,26;0,1549306890;158.338,69;0;EUR
Muster FFPB Pro;18.02.2024;0,0000010019;1,26;0,1549319232;158.339,95;0;EUR
Muster FFPB Pro;19.02.2024;0,0013083760;1.647,24;0,1564450127;159.987,20;0,000180228;EUR
Muster FFPB Pro;20.02.2024;-0,0072848481;-9.183,62;0,1473733194;150.803,58;-0,004755909;EUR
Muster FFPB Pro;21.02.2024;-0,0072067930;-9.019,03;0,1384749899;141.784,55;0,002118941;EUR
Muster FFPB Pro;22.02.2024;0,0232030366;28.828,46;0,1665306567;170.613,01;0,017019820;EUR
Muster FFPB Pro;23.02.2024;0,0021740502;2.763,81;0,1691285717;173.376,82;0,001901116;EUR
Muster FFPB Pro;24.02.2024;0,0000009370;1,19;0,1691297362;173.378,01;0;EUR
Muster FFPB Pro;25.02.2024;0,0000009370;1,19;0,1691309006;173.379,21;0;EUR
Muster FFPB Pro;26.02.2024;-0,0008909792;-1.135,14;0,1679261373;172.244,07;-0,003444906;EUR
Muster FFPB Pro;27.02.2024;-0,0003040777;-387,06;0,1674531910;171.857,00;0,003295555;EUR
Muster FFPB Pro;28.02.2024;0,0003620169;460,67;0,1678078071;172.317,68;-0,000906901;EUR
Muster FFPB Pro;29.02.2024;0,0062373129;7.939,95;0,1754429875;180.257,63;0,002275890;EUR
Muster FFPB Pro;01.03.2024;0,0080803281;10.350,23;0,1854158995;190.607,86;0,005156566;EUR
Muster FFPB Pro;02.03.2024;0,0000009245;1,19;0,1854170607;190.609,05;0;EUR
Muster FFPB Pro;03.03.2024;0,0000009245;1,19;0,1854182219;190.610,24;0;EUR
Muster FFPB Pro;04.03.2024;-0,0003330668;-430,08;0,1849008546;190.180,16;0,000307424;EUR
Muster FFPB Pro;05.03.2024;-0,0068899534;-8.893,82;0,1761610663;181.286,34;-0,006098974;EUR
Muster FFPB Pro;06.03.2024;0,0037176275;4.765,79;0,1806983477;186.052,14;0,003637113;EUR
Muster FFPB Pro;07.03.2024;0,0071980901;9.261,86;0,1895968063;195.314,00;0,010283203;EUR
Muster FFPB Pro;08.03.2024;-0,0084153968;-10.906,13;0,1789198827;184.407,87;-0,004315211;EUR
Muster FFPB Pro;09.03.2024;0,0000009356;1,20;0,1789210493;184.409,08;0;EUR
Muster FFPB Pro;10.03.2024;0,0000009356;1,20;0,1789222158;184.410,28;0;EUR
Muster FFPB Pro;11.03.2024;-0,0010917600;-1.402,99;0,1774730184;183.007,29;-0,003537121;EUR
Muster FFPB Pro;12.03.2024;0,0128129499;16.447,55;0,1933287962;199.454,84;0,010289027;EUR
Muster FFPB Pro;13.03.2024;0,0004891105;635,90;0,1938519296;200.090,74;0,000441198;EUR
Muster FFPB Pro;14.03.2024;0,0034908458;4.540,72;0,1981571680;204.631,46;-0,000034934;EUR
Muster FFPB Pro;15.03.2024;-0,0040309544;-5.261,57;0,1929719696;199.369,89;-0,003566173;EUR
Muster FFPB Pro;16.03.2024;0,0000010893;1,42;0,1929733403;199.371,31;0;EUR
Muster FFPB Pro;17.03.2024;0,0000010893;1,42;0,1929747110;199.372,72;0;EUR
Muster FFPB Pro;18.03.2024;0,0040603810;5.278,62;0,1979928381;204.651,35;0,002420845;EUR
Muster FFPB Pro;19.03.2024;0,0022009933;2.872,98;0,2006813368;207.524,33;0,005630016;EUR
Muster FFPB Pro;20.03.2024;0,0066841507;8.744,09;0,2090436606;216.268,42;0,002715889;EUR
Muster FFPB Pro;21.03.2024;0,0070751089;9.317,40;0,2179537688;225.585,82;0,007819467;EUR
Muster FFPB Pro;22.03.2024;0,0027523832;3.650,33;0,2213844361;229.236,16;-0,000894905;EUR
Muster FFPB Pro;23.03.2024;0,0000015292;2,03;0,2213864001;229.238,19;0;EUR
Muster FFPB Pro;24.03.2024;0,0000015291;2,03;0,2213883640;229.240,23;0;EUR
Muster FFPB Pro;25.03.2024;-0,0016681611;-2.218,49;0,2191520030;227.021,74;-0,000834031;EUR
Muster FFPB Pro;26.03.2024;-0,0015844054;-2.103,58;0,2170296822;224.918,15;0,001540192;EUR
Muster FFPB Pro;27.03.2024;-0,0032642990;-4.327,08;0,2127657513;220.591,08;0,005507643;EUR
Muster FFPB Pro;28.03.2024;0,0026792772;3.539,99;0,2160914058;224.131,07;0,001416406;EUR
Muster FFPB Pro;29.03.2024;-0,0002048470;-271,38;0,2157423527;223.859,69;0,000142568;EUR
Muster FFPB Pro;30.03.2024;0,0000015672;2,08;0,2157443532;223.861,77;0;EUR
Muster FFPB Pro;31.03.2024;0,0000015672;2,08;0,2157463537;223.863,84;0;EUR
Muster FFPB Pro;01.04.2024;0,0024187282;3.203,66;0,2187464229;227.067,50;0,000686581;EUR
Muster FFPB Pro;02.04.2024;-0,0103513353;-13.743,74;0,2054253385;213.323,76;-0,008159345;EUR
Muster FFPB Pro;03.04.2024;-0,0019792547;-2.600,71;0,2028420185;210.723,06;0,001017082;EUR
Muster FFPB Pro;04.04.2024;-0,0099587953;-13.059,78;0,1901976654;197.663,27;-0,005298696;EUR
Muster FFPB Pro;05.04.2024;0,0060276425;7.825,82;0,1976530468;205.489,09;-0,000819567;EUR
Muster FFPB Pro;06.04.2024;0,0000016007;2,09;0,1976550578;205.491,18;0;EUR
Muster FFPB Pro;07.04.2024;0,0000016007;2,09;0,1976570688;205.493,27;0;EUR
Muster FFPB Pro;08.04.2024;-0,0009919903;-1.295,69;0,1963373968;204.197,58;0,002453213;EUR
Muster FFPB Pro;09.04.2024;-0,0076541901;-9.987,62;0,1866653645;194.209,96;-0,005105214;EUR
Muster FFPB Pro;10.04.2024;0,0033100788;4.286,12;0,1907155265;198.496,08;0,001049407;EUR
Muster FFPB Pro;11.04.2024;0,0029994166;3.896,71;0,1943896142;202.392,79;0,000568105;EUR
Muster FFPB Pro;12.04.2024;-0,0090560249;-11.800,47;0,1829908293;190.592,32;-0,003505904;EUR
Muster FFPB Pro;13.04.2024;0,0000016192;2,09;0,1829928366;190.594,41;0;EUR
Muster FFPB Pro;14.04.2024;0,0000016191;2,09;0,1829948440;190.596,50;0;EUR
Muster FFPB Pro;15.04.2024;-0,0078696928;-10.161,78;0,1731776712;180.434,72;-0,001826279;EUR
Muster FFPB Pro;16.04.2024;0,0001615855;207,01;0,1733163920;180.641,73;-0,010041258;EUR
Muster FFPB Pro;17.04.2024;-0,0042810108;-5.485,26;0,1679961766;175.156,46;-0,002953532;EUR
Muster FFPB Pro;18.04.2024;-0,0034434480;-4.393,20;0,1637273289;170.763,26;0,001271424;EUR
Muster FFPB Pro;19.04.2024;-0,0093256625;-11.856,85;0,1523082643;158.906,41;-0,006247103;EUR
Muster FFPB Pro;20.04.2024;0,0000023696;2,98;0,1523111251;158.909,39;0;EUR
Muster FFPB Pro;21.04.2024;0,0000023696;2,98;0,1523139858;158.912,38;0;EUR
Muster FFPB Pro;22.04.2024;0,0070815326;8.919,69;0,1608103952;167.832,07;0,007297438;EUR
Muster FFPB Pro;23.04.2024;0,0100874528;12.795,84;0,1730146516;180.627,91;0,010922547;EUR
Muster FFPB Pro;24.04.2024;-0,0016940018;-2.170,50;0,1708807624;178.457,41;-0,001231595;EUR
Muster FFPB Pro;25.04.2024;-0,0084220103;-10.772,73;0,1605144825;167.684,68;-0,008701068;EUR
Muster FFPB Pro;26.04.2024;0,0141617141;17.961,92;0,1776526701;185.646,60;0,012812139;EUR
Muster FFPB Pro;27.04.2024;0,0000025475;3,28;0,1776558059;185.649,88;0;EUR
Muster FFPB Pro;28.04.2024;0,0000025475;3,28;0,1776589417;185.653,15;0;EUR
Muster FFPB Pro;29.04.2024;-0,0020568962;-2.645,81;0,1750728436;183.007,34;-0,002263849;EUR
Muster FFPB Pro;30.04.2024;-0,0072039138;-9.247,42;0,1661755053;173.759,92;-0,011208477;EUR
Muster FFPB Pro;01.05.2024;-0,0049713694;-6.335,61;0,1600680369;167.424,31;-0,001284391;EUR
Muster FFPB Pro;02.05.2024;0,0018056011;2.289,65;0,1622086112;169.713,97;0,000936584;EUR
Muster FFPB Pro;03.05.2024;0,0055252254;6.991,26;0,1688454400;176.705,23;0,005447803;EUR
Muster FFPB Pro;04.05.2024;0,0000029966;3,81;0,1688490831;176.709,04;0;EUR
Muster FFPB Pro;05.05.2024;0,0000029966;3,81;0,1688527261;176.712,85;0;EUR
Muster FFPB Pro;06.05.2024;0,0132173772;16.816,91;0,1848726523;193.529,76;0,007463800;EUR
Muster FFPB Pro;07.05.2024;0,0037343088;4.814,09;0,1894217890;198.343,84;0,007691878;EUR
Muster FFPB Pro;08.05.2024;0,0064717629;8.374,23;0,1973682319;206.718,08;0,002652547;EUR
Muster FFPB Pro;09.05.2024;0,0004986840;649,46;0,1979376563;207.367,53;0,002871394;EUR
Muster FFPB Pro;10.05.2024;0,0096599088;12.586,75;0,2098989190;219.954,28;0,004981678;EUR
Muster FFPB Pro;11.05.2024;0,0000026777;3,52;0,2099022807;219.957,80;0;EUR
Muster FFPB Pro;12.05.2024;0,0000026777;3,52;0,2099056424;219.961,32;0;EUR
Muster FFPB Pro;13.05.2024;-0,0025345996;-3.334,47;0,2066719010;216.626,85;-0,002169002;EUR
Muster FFPB Pro;14.05.2024;0,0020682765;2.714,09;0,2092095112;219.340,94;0,001258406;EUR
Muster FFPB Pro;15.05.2024;0,0090387773;11.885,64;0,2204922121;231.226,58;0,006045320;EUR
Muster FFPB Pro;16.05.2024;-0,0011703502;-1.552,88;0,2189584529;229.673,71;-0,003738266;EUR
